2.2052402,9.563319,5.0,1.5707963,5.0,1.5707963,-0.0,-1.0
1.3755455,19.606987,5.0,1.5707963,5.0,1.5707963,-0.0,-1.0
-0.5895195,24.323145,5.0,1.5707963,5.0,1.5707963,-0.0,-1.0
0.5458517,41.615723,5.0,1.5707963,5.0,1.5707963,-0.0,-1.0
