9.430000,3.620000,4.928000,0.886796,5.000001,1.543796,-0.000000,-1.000000
11.080000,6.060000,4.049000,1.456796,4.955000,1.975796,-0.000000,-1.000000
10.380000,7.210000,3.674000,1.777796,5.009000,1.897796,-0.000000,-1.000000
8.740000,3.660000,4.340000,1.840796,5.030000,1.624796,-0.000000,-1.000000
