9.33,3.6,4.964,1.828796,5.012,1.600796,0,-1
7.87,6.11,1.4299998,1.5707963,5,1.621796,0,-1
7.89,7.06,0.71028167,1.5426347,4.997,1.600796,0,-1
7.91,7.92,0.93230915,-0.61775553,5.003,1.588796,0,-1
8.24,3.63,0.686142,-1.522715,4.9999995,1.567796,0,-1
