13.89,3.63,5.0,1.5707963,5.0,1.5707963,-0.0,-1.0
13.92,6.55,0.08062259,0.12435189,5.0,1.5707963,-0.0,-1.0
12.92,5.51,1.2860013,2.2127423,5.0,1.5707963,-0.0,-1.0
9.33,3.6,0.5147818,-0.13640252,5.0,1.5707963,-0.0,-1.0
